,date,person_id,pm_id_0,pm_id_1,pm_id_2,pm_id_3,belongs_to_datasets,count_belongs_to_datasets
1540,2016-07-22,9,13783771.0,,,,0,1
1541,2016-07-23,9,13783771.0,,,,0,1
1542,2016-07-24,9,13783771.0,,,,0,1
1543,2016-07-25,9,13783771.0,,,,0,1
1544,2016-07-26,9,13783771.0,,,,0,1
1545,2016-07-27,9,13783771.0,,,,0,1
1546,2016-07-28,9,13783771.0,,,,0,1
1547,2016-07-29,9,13783771.0,,,,0,1
1548,2016-07-30,9,13783771.0,,,,0,1
1549,2016-07-31,9,13783771.0,,,,0,1
1550,2016-08-01,9,13783771.0,,,,0,1
1551,2016-08-02,9,13783771.0,,,,0,1
1552,2016-08-03,9,13783771.0,,,,0,1
1553,2016-08-04,9,13783771.0,,,,0,1
1554,2016-08-05,9,13783771.0,,,,0,1
1555,2016-08-06,9,13783771.0,,,,0,1
1556,2016-08-07,9,13783771.0,,,,0,1
1557,2016-08-09,9,13783771.0,,,,0,1
1558,2016-08-10,9,13783771.0,,,,0,1
1559,2016-08-11,9,13783771.0,,,,0,1
1560,2016-08-12,9,13783771.0,,,,0,1
1561,2016-08-13,9,13783771.0,,,,0,1
1562,2016-08-14,9,13783771.0,,,,0,1
1563,2016-08-15,9,13783771.0,,,,0,1
1564,2016-08-16,9,13783771.0,,,,0,1
1565,2016-08-17,9,13783771.0,,,,0,1
1566,2016-08-18,9,13783771.0,,,,0,1
1567,2016-08-19,9,13783771.0,,,,0,1
1568,2016-08-20,9,13783771.0,,,,0,1
1569,2016-08-21,9,13783771.0,,,,0,1
1570,2016-08-22,9,13783771.0,,,,0,1
1571,2016-08-23,9,13783771.0,,,,0,1
1572,2016-08-24,9,13783771.0,,,,0,1
1573,2016-08-25,9,13783771.0,,,,0,1
1574,2016-08-26,9,13783771.0,,,,0,1
1575,2016-08-27,9,13783771.0,,,,0,1
1576,2016-08-28,9,13783771.0,,,,0,1
1577,2016-08-29,9,13783771.0,,,,0,1
1578,2016-08-30,9,13783771.0,,,,0,1
1579,2016-08-31,9,13783771.0,,,,0,1
1580,2016-09-01,9,13783771.0,,,,0,1
1581,2016-09-02,9,13783771.0,,,,0,1
1582,2016-09-03,9,13783771.0,,,,0,1
1583,2016-09-04,9,13783771.0,,,,0,1
1584,2016-09-05,9,13783771.0,,,,0,1
1585,2016-09-06,9,13783771.0,,,,0,1
1586,2016-09-07,9,13783771.0,,,,0,1
1587,2016-09-08,9,13783771.0,,,,0,1
1588,2016-09-09,9,13783771.0,,,,0,1
1589,2016-09-10,9,13783771.0,,,,0,1
1590,2016-09-11,9,13783771.0,,,,0,1
1591,2016-09-12,9,13783771.0,,,,0,1
1592,2016-09-13,9,13783771.0,,,,0,1
1593,2016-09-14,9,13783771.0,,,,0,1
1594,2016-09-15,9,13783771.0,,,,0,1
1595,2016-09-16,9,13783771.0,,,,0,1
1596,2016-09-17,9,13783771.0,,,,0,1
1597,2016-09-18,9,13783771.0,,,,0,1
1598,2016-09-19,9,13783771.0,,,,0,1
1599,2016-09-20,9,13783771.0,,,,0,1
1600,2016-09-21,9,13783771.0,,,,0,1
1601,2016-09-22,9,13783771.0,,,,0,1
1602,2016-09-23,9,13783771.0,,,,0,1
1603,2016-09-24,9,13783771.0,,,,0,1
1604,2016-09-25,9,13783771.0,,,,0,1
1605,2016-09-26,9,13783771.0,,,,0,1
1606,2016-09-27,9,13783771.0,,,,0,1
1607,2016-09-28,9,13783771.0,,,,0,1
1608,2016-09-29,9,13783771.0,,,,0,1
1609,2016-09-30,9,13783771.0,,,,0,1
1610,2016-10-01,9,13783771.0,,,,0,1
1611,2016-10-02,9,13783771.0,,,,0,1
1612,2016-10-03,9,13783771.0,,,,0,1
1613,2016-10-04,9,13783771.0,,,,0,1
1614,2016-10-05,9,13783771.0,,,,0,1
1615,2016-10-06,9,13783771.0,,,,0,1
1616,2016-10-07,9,13783771.0,,,,0,1
1617,2016-10-08,9,13783771.0,,,,0,1
1618,2016-10-09,9,13783771.0,,,,0,1
1619,2016-10-10,9,13783771.0,,,,0,1
1620,2016-10-11,9,13783771.0,,,,0,1
1621,2016-10-12,9,13783771.0,,,,0,1
1622,2016-10-13,9,13783771.0,,,,0,1
1623,2016-10-14,9,13783771.0,,,,0,1
1624,2016-10-15,9,13783771.0,,,,0,1
1625,2016-10-16,9,13783771.0,,,,0,1
1626,2016-10-17,9,13783771.0,,,,0,1
1627,2016-10-18,9,13783771.0,,,,0,1
1628,2016-10-19,9,13783771.0,,,,0,1
1629,2016-10-20,9,13783771.0,,,,0,1
1630,2016-10-21,9,13783771.0,,,,0,1
1631,2016-10-22,9,13783771.0,,,,0,1
1632,2016-10-23,9,13783771.0,,,,0,1
1633,2016-10-24,9,13783771.0,,,,0,1
1634,2016-10-25,9,13783771.0,,,,0,1
1635,2016-10-26,9,13783771.0,,,,0,1
1636,2016-10-27,9,13783771.0,,,,0,1
1637,2016-10-28,9,13783771.0,,,,0,1
1638,2016-10-29,9,13783771.0,,,,0,1
1639,2016-10-30,9,13783771.0,,,,0,1
1640,2016-10-31,9,13783771.0,,,,0,1
1641,2016-11-03,9,13783771.0,,,,0,1
1642,2016-11-04,9,13783771.0,,,,0,1
1643,2016-11-05,9,13783771.0,,,,0,1
1644,2016-11-06,9,13783771.0,,,,0,1
1645,2016-11-07,9,13783771.0,,,,0,1
1646,2016-11-08,9,13783771.0,,,,0,1
1647,2016-11-09,9,13783771.0,,,,0,1
1648,2016-11-10,9,13783771.0,,,,0,1
1649,2016-11-11,9,13783771.0,,,,0,1
1650,2016-11-12,9,13783771.0,,,,0,1
1651,2016-11-13,9,13783771.0,,,,0,1
1652,2016-11-14,9,13783771.0,,,,0,1
1653,2016-11-15,9,13783771.0,,,,0,1
1654,2016-11-16,9,13783771.0,,,,0,1
1655,2016-11-17,9,13783771.0,,,,0,1
1656,2016-11-18,9,13783771.0,,,,0,1
1657,2016-11-19,9,13783771.0,,,,0,1
1658,2016-11-20,9,13783771.0,,,,0,1
1659,2016-11-21,9,13783771.0,,,,0,1
1660,2016-11-22,9,13783771.0,,,,0,1
1661,2016-11-23,9,13783771.0,,,,0,1
1662,2016-11-24,9,13783771.0,,,,0,1
1663,2016-11-25,9,13783771.0,,,,0,1
1664,2016-11-26,9,13783771.0,,,,0,1
1665,2016-11-27,9,13783771.0,,,,0,1
1666,2016-11-28,9,13783771.0,,,,0,1
1667,2016-11-29,9,13783771.0,,,,0,1
1668,2016-11-30,9,13783771.0,,,,0,1
1669,2016-12-01,9,13783771.0,,,,0,1
1670,2016-12-02,9,13783771.0,,,,0,1
1671,2016-12-03,9,13783771.0,,,,0,1
1672,2016-12-04,9,13783771.0,,,,0,1
1673,2016-12-05,9,13783771.0,,,,0,1
1674,2016-12-06,9,13783771.0,,,,0,1
1675,2016-12-07,9,13783771.0,,,,0,1
1676,2016-12-08,9,13783771.0,,,,0,1
1677,2016-12-09,9,13783771.0,,,,0,1
1678,2016-12-10,9,13783771.0,,,,0,1
1679,2016-12-11,9,13783771.0,,,,0,1
1680,2016-12-12,9,13783771.0,,,,0,1
1681,2016-12-13,9,13783771.0,,,,0,1
1682,2016-12-14,9,13783771.0,,,,0,1
1683,2016-12-15,9,13783771.0,,,,0,1
1684,2016-12-16,9,13783771.0,,,,0,1
1685,2016-12-17,9,13783771.0,,,,0,1
1686,2016-12-18,9,13783771.0,,,,0,1
1687,2016-12-19,9,13783771.0,,,,0,1
1688,2016-12-20,9,13783771.0,,,,0,1
1689,2016-12-21,9,13783771.0,,,,0,1
1690,2016-12-22,9,13783771.0,,,,0,1
1691,2016-12-23,9,13783771.0,,,,0,1
1692,2016-12-24,9,13783771.0,,,,0,1
1693,2016-12-25,9,13783771.0,,,,0,1
1694,2016-12-26,9,13783771.0,,,,0,1
1695,2016-12-27,9,13783771.0,,,,0,1
1696,2016-12-28,9,13783771.0,,,,0,1
1697,2016-12-29,9,13783771.0,,,,0,1
1698,2016-12-30,9,13783771.0,,,,0,1
1699,2016-12-31,9,13783771.0,,,,0,1
1700,2017-01-01,9,13783771.0,,,,0,1
1701,2017-01-02,9,13783771.0,,,,0,1
1702,2017-01-03,9,13783771.0,,,,0,1
1703,2017-01-04,9,13783771.0,,,,0,1
1704,2017-01-05,9,13783771.0,,,,0,1
1705,2017-01-06,9,13783771.0,,,,0,1
1706,2017-01-07,9,13783771.0,,,,0,1
1707,2017-01-08,9,13783771.0,,,,0,1
1708,2017-01-09,9,13783771.0,,,,0,1
1709,2017-01-10,9,13783771.0,,,,0,1
1710,2017-01-11,9,13783771.0,,,,0,1
1711,2017-01-12,9,13783771.0,,,,0,1
1712,2017-01-13,9,13783771.0,,,,0,1
1713,2017-01-14,9,13783771.0,,,,0,1
1714,2017-01-15,9,13783771.0,,,,0,1
1715,2017-01-16,9,13783771.0,,,,0,1
1716,2017-01-17,9,13783771.0,,,,0,1
1717,2017-01-18,9,13783771.0,,,,0,1
1718,2017-01-19,9,13783771.0,,,,0,1
1719,2017-01-20,9,13783771.0,,,,0,1
1720,2017-01-21,9,13783771.0,,,,0,1
1721,2017-01-22,9,13783771.0,,,,0,1
1722,2017-01-23,9,13783771.0,,,,0,1
1723,2017-01-24,9,13783771.0,,,,0,1
1724,2017-01-25,9,13783771.0,,,,0,1
1725,2017-01-26,9,13783771.0,,,,0,1
1726,2017-01-27,9,13783771.0,,,,0,1
1727,2017-01-28,9,13783771.0,,,,0,1
1728,2017-01-29,9,13783771.0,,,,0,1
1729,2017-01-30,9,13783771.0,,,,0,1
1730,2017-01-31,9,13783771.0,,,,0,1
1731,2017-02-01,9,13783771.0,,,,0,1
1732,2017-02-02,9,13783771.0,,,,0,1
1733,2017-02-03,9,13783771.0,,,,0,1
1734,2017-02-04,9,13783771.0,,,,0,1
1735,2017-02-05,9,13783771.0,,,,0,1
1736,2017-02-06,9,13783771.0,,,,0,1
1737,2017-02-07,9,13783771.0,,,,0,1
1738,2017-02-08,9,13783771.0,,,,0,1
1739,2017-02-09,9,13783771.0,,,,0,1
1740,2017-02-10,9,13783771.0,,,,0,1
1741,2017-02-11,9,13783771.0,,,,0,1
1742,2017-02-12,9,13783771.0,,,,0,1
1743,2017-02-13,9,13783771.0,,,,0,1
1744,2017-02-14,9,13783771.0,,,,0,1
1745,2017-02-15,9,13783771.0,,,,0,1
1746,2017-02-16,9,13783771.0,,,,0,1
1747,2017-02-17,9,13783771.0,,,,0,1
1748,2017-02-18,9,13783771.0,,,,0,1
1749,2017-02-19,9,13783771.0,,,,0,1
1750,2017-02-20,9,13783771.0,,,,0,1
1751,2017-02-21,9,13783771.0,,,,0,1
1752,2017-02-22,9,13783771.0,,,,0,1
1753,2017-02-23,9,13783771.0,,,,0,1
1754,2017-02-24,9,13783771.0,,,,0,1
1755,2017-02-25,9,13783771.0,,,,0,1
1756,2017-02-26,9,13783771.0,,,,0,1
1757,2017-02-27,9,13783771.0,,,,0,1
1758,2017-02-28,9,13783771.0,,,,0,1
1759,2017-03-01,9,13783771.0,,,,0,1
1760,2017-03-02,9,13783771.0,,,,0,1
1761,2017-03-03,9,13783771.0,,,,0,1
1762,2017-03-04,9,13783771.0,,,,0,1
1763,2017-03-05,9,13783771.0,,,,0,1
1764,2017-03-06,9,13783771.0,,,,0,1
1765,2017-03-07,9,13783771.0,,,,0,1
1766,2017-03-08,9,13783771.0,,,,0,1
1767,2017-03-09,9,13783771.0,,,,0,1
1768,2017-03-10,9,13783771.0,,,,0,1
1769,2017-03-11,9,13783771.0,,,,0,1
1770,2017-03-12,9,13783771.0,,,,0,1
1771,2017-03-13,9,13783771.0,,,,0,1
1772,2017-03-14,9,13783771.0,,,,0,1
1773,2017-03-15,9,13783771.0,,,,0,1
1774,2017-03-16,9,13783771.0,,,,0,1
1775,2017-03-17,9,13783771.0,,,,0,1
1776,2017-03-18,9,13783771.0,,,,0,1
1777,2017-03-19,9,13783771.0,,,,0,1
1778,2017-03-20,9,13783771.0,,,,0,1
1779,2017-03-21,9,13783771.0,,,,0,1
1780,2017-03-22,9,13783771.0,,,,0,1
1781,2017-03-23,9,13783771.0,,,,0,1
1782,2017-03-24,9,13783771.0,,,,0,1
1783,2017-03-25,9,13783771.0,,,,0,1
1784,2017-03-26,9,13783771.0,,,,0,1
1785,2017-03-27,9,13783771.0,,,,0,1
1786,2017-03-28,9,13783771.0,,,,0,1
1787,2017-03-29,9,13783771.0,,,,0,1
1788,2017-03-30,9,13783771.0,,,,0,1
1789,2017-03-31,9,13783771.0,,,,0,1
1790,2017-04-01,9,13783771.0,,,,0,1
1791,2017-04-02,9,13783771.0,,,,0,1
1792,2017-04-03,9,13783771.0,,,,0,1
1793,2017-04-04,9,13783771.0,,,,0,1
1794,2017-04-05,9,13783771.0,,,,0,1
1795,2017-04-06,9,13783771.0,,,,0,1
1796,2017-04-07,9,13783771.0,,,,0,1
1797,2017-04-08,9,13783771.0,,,,0,1
1798,2017-04-09,9,13783771.0,,,,0,1
1799,2017-04-10,9,13783771.0,,,,0,1
1800,2017-04-11,9,13783771.0,,,,0,1
1801,2017-04-12,9,13783771.0,,,,0,1
1802,2017-04-13,9,13783771.0,,,,0,1
1803,2017-04-14,9,13783771.0,,,,0,1
1804,2017-04-15,9,13783771.0,,,,0,1
1805,2017-04-16,9,13783771.0,,,,0,1
1806,2017-04-17,9,13783771.0,,,,0,1
1807,2017-04-18,9,13783771.0,,,,0,1
1808,2017-04-19,9,13783771.0,,,,0,1
1809,2017-04-20,9,13783771.0,,,,0,1
1810,2017-04-21,9,13783771.0,,,,0,1
1811,2017-04-22,9,13783771.0,,,,0,1
1812,2017-04-23,9,13783771.0,,,,0,1
1813,2017-04-24,9,13783771.0,,,,0,1
1814,2017-04-25,9,13783771.0,,,,0,1
1815,2017-04-26,9,13783771.0,,,,0,1
1816,2017-04-27,9,13783771.0,,,,0,1
1817,2017-04-28,9,13783771.0,,,,0,1
1818,2017-04-29,9,13783771.0,,,,0,1
1819,2017-04-30,9,13783771.0,,,,0,1
1820,2017-05-01,9,13783771.0,,,,0,1
1821,2017-05-02,9,13783771.0,,,,0,1
1822,2017-05-03,9,13783771.0,,,,0,1
1823,2017-05-04,9,13783771.0,,,,0,1
1824,2017-05-05,9,13783771.0,,,,0,1
1825,2017-05-06,9,13783771.0,,,,0,1
1826,2017-05-07,9,13783771.0,,,,0,1
1827,2017-05-08,9,13783771.0,,,,0,1
1828,2017-05-09,9,13783771.0,,,,0,1
1829,2017-05-10,9,13783771.0,,,,0,1
1830,2017-05-11,9,13783771.0,,,,0,1
1831,2017-05-12,9,13783771.0,,,,0,1
1832,2017-05-13,9,13783771.0,,,,0,1
1833,2017-05-14,9,13783771.0,,,,0,1
1834,2017-05-15,9,13783771.0,,,,0,1
1835,2017-05-16,9,13783771.0,,,,0,1
1836,2017-05-17,9,13783771.0,,,,0,1
1837,2017-05-18,9,13783771.0,,,,0,1
1838,2017-05-19,9,13783771.0,,,,0,1
1839,2017-05-20,9,13783771.0,,,,0,1
1840,2017-05-21,9,13783771.0,,,,0,1
1841,2017-05-22,9,13783771.0,,,,0,1
1842,2017-05-23,9,13783771.0,,,,0,1
1843,2017-05-24,9,13783771.0,,,,0,1
1844,2017-05-25,9,13783771.0,,,,0,1
1845,2017-05-26,9,13783771.0,,,,0,1
1846,2017-05-27,9,13783771.0,,,,0,1
1847,2017-05-28,9,13783771.0,,,,0,1
1848,2017-05-29,9,13783771.0,,,,0,1
1849,2017-05-30,9,13783771.0,,,,0,1
1850,2017-05-31,9,13783771.0,,,,0,1
1851,2017-06-01,9,13783771.0,,,,0,1
1852,2017-06-02,9,13783771.0,,,,0,1
1853,2017-06-03,9,13783771.0,,,,0,1
1854,2017-06-04,9,13783771.0,,,,0,1
1855,2017-06-05,9,13783771.0,,,,0,1
1856,2017-08-22,10,14092221.0,20104403.0,,,"0,1",2
1857,2017-08-23,10,14092221.0,20104403.0,,,"0,1",2
1858,2017-08-24,10,14092221.0,20104403.0,,,"0,1",2
1859,2017-08-25,10,14092221.0,20104403.0,,,"0,1",2
1860,2017-08-26,10,14092221.0,20104403.0,,,"0,1",2
1861,2017-08-27,10,14092221.0,20104403.0,,,"0,1",2
1862,2017-08-28,10,14092221.0,20104403.0,,,"0,1",2
1863,2017-08-29,10,14092221.0,20104403.0,,,"0,1",2
1864,2017-08-30,10,14092221.0,20104403.0,,,"0,1",2
1865,2017-08-31,10,14092221.0,20104403.0,,,"0,1",2
1866,2017-09-01,10,14092221.0,20104403.0,,,"0,1",2
1867,2017-09-02,10,14092221.0,20104403.0,,,"0,1",2
1868,2017-09-03,10,14092221.0,20104403.0,,,"0,1",2
1869,2017-09-04,10,14092221.0,20104403.0,,,"0,1",2
1870,2017-09-05,10,14092221.0,20104403.0,,,"0,1",2
1871,2017-09-06,10,14092221.0,20104403.0,,,"0,1",2
1872,2017-09-07,10,14092221.0,20104403.0,,,"0,1",2
1873,2017-09-08,10,14092221.0,20104403.0,,,"0,1",2
1874,2017-09-09,10,14092221.0,20104403.0,,,"0,1",2
1875,2017-09-10,10,14092221.0,20104403.0,,,"0,1",2
1876,2017-09-11,10,14092221.0,20104403.0,,,"0,1",2
1877,2017-09-12,10,14092221.0,20104403.0,,,"0,1",2
1878,2017-09-13,10,14092221.0,20104403.0,,,"0,1",2
1879,2017-09-14,10,14092221.0,20104403.0,,,"0,1",2
1880,2017-09-15,10,14092221.0,20104403.0,,,"0,1",2
1881,2017-09-16,10,14092221.0,20104403.0,,,"0,1",2
1882,2017-09-17,10,14092221.0,20104403.0,,,"0,1",2
1883,2017-09-18,10,14092221.0,20104403.0,,,"0,1",2
1884,2017-09-19,10,14092221.0,20104403.0,,,"0,1",2
1885,2017-09-20,10,14092221.0,20104403.0,,,"0,1",2
1886,2017-09-21,10,14092221.0,20104403.0,,,"0,1",2
1887,2017-09-22,10,14092221.0,20104403.0,,,"0,1",2
1888,2017-09-23,10,14092221.0,20104403.0,,,"0,1",2
1889,2017-09-24,10,14092221.0,20104403.0,,,"0,1",2
1890,2017-09-25,10,14092221.0,20104403.0,,,"0,1",2
1891,2017-09-26,10,14092221.0,20104403.0,,,"0,1",2
1892,2017-09-27,10,14092221.0,20104403.0,,,"0,1",2
1893,2017-09-28,10,14092221.0,20104403.0,,,"0,1",2
1894,2017-09-29,10,14092221.0,20104403.0,,,"0,1",2
1895,2017-09-30,10,14092221.0,20104403.0,,,"0,1",2
1896,2017-10-01,10,14092221.0,20104403.0,,,"0,1",2
1897,2017-10-02,10,14092221.0,20104403.0,,,"0,1",2
1898,2017-10-03,10,14092221.0,20104403.0,,,"0,1",2
1899,2017-10-04,10,14092221.0,20104403.0,,,"0,1",2
1900,2017-10-05,10,14092221.0,20104403.0,,,"0,1",2
1901,2017-10-06,10,14092221.0,20104403.0,,,"0,1",2
1902,2017-10-07,10,14092221.0,20104403.0,,,"0,1",2
1903,2017-10-08,10,14092221.0,20104403.0,,,"0,1",2
1904,2017-10-09,10,14092221.0,20104403.0,,,"0,1",2
1905,2017-10-10,10,14092221.0,20104403.0,,,"0,1",2
1906,2017-10-11,10,14092221.0,20104403.0,,,"0,1",2
1907,2017-10-12,10,14092221.0,20104403.0,,,"0,1",2
1908,2017-10-13,10,14092221.0,20104403.0,,,"0,1",2
1909,2017-10-14,10,14092221.0,20104403.0,,,"0,1",2
1910,2017-10-15,10,14092221.0,20104403.0,,,"0,1",2
1911,2017-10-16,10,14092221.0,20104403.0,,,"0,1",2
1912,2017-10-17,10,14092221.0,20104403.0,,,"0,1",2
1913,2017-10-18,10,14092221.0,20104403.0,,,"0,1",2
1914,2017-10-19,10,14092221.0,20104403.0,,,"0,1",2
1915,2017-10-20,10,14092221.0,20104403.0,,,"0,1",2
1916,2017-10-21,10,14092221.0,20104403.0,,,"0,1",2
1917,2017-10-22,10,14092221.0,20104403.0,,,"0,1",2
1918,2017-10-23,10,14092221.0,20104403.0,,,"0,1",2
1919,2017-10-24,10,14092221.0,20104403.0,,,"0,1",2
1920,2017-10-25,10,14092221.0,20104403.0,,,"0,1",2
1921,2017-10-26,10,14092221.0,20104403.0,,,"0,1",2
1922,2017-10-27,10,14092221.0,20104403.0,,,"0,1",2
1923,2017-10-28,10,14092221.0,20104403.0,,,"0,1",2
1924,2017-10-29,10,14092221.0,20104403.0,,,"0,1",2
1925,2017-10-30,10,14092221.0,20104403.0,,,"0,1",2
1926,2017-10-31,10,14092221.0,20104403.0,,,"0,1",2
1927,2017-11-01,10,14092221.0,20104403.0,,,"0,1",2
1928,2017-11-02,10,14092221.0,20104403.0,,,"0,1",2
1929,2017-11-03,10,14092221.0,20104403.0,,,"0,1",2
1930,2017-11-04,10,14092221.0,20104403.0,,,"0,1",2
1931,2017-11-05,10,14092221.0,20104403.0,,,"0,1",2
1932,2017-11-06,10,14092221.0,20104403.0,,,"0,1",2
1933,2017-11-07,10,14092221.0,20104403.0,,,"0,1",2
1934,2017-11-08,10,14092221.0,20104403.0,,,"0,1",2
1935,2017-11-09,10,14092221.0,20104403.0,,,"0,1",2
1936,2017-11-10,10,14092221.0,20104403.0,,,"0,1",2
1937,2017-11-11,10,14092221.0,20104403.0,,,"0,1",2
1938,2017-11-12,10,14092221.0,20104403.0,,,"0,1",2
1939,2017-11-13,10,14092221.0,20104403.0,,,"0,1",2
1940,2017-11-14,10,14092221.0,20104403.0,,,"0,1",2
1941,2017-11-15,10,14092221.0,20104403.0,,,"0,1",2
1942,2017-11-16,10,14092221.0,20104403.0,,,"0,1",2
1943,2017-11-17,10,14092221.0,20104403.0,,,"0,1",2
1944,2017-11-18,10,14092221.0,20104403.0,,,"0,1",2
1945,2017-11-19,10,14092221.0,20104403.0,,,"0,1",2
1946,2017-11-20,10,14092221.0,20104403.0,,,"0,1",2
1947,2017-11-21,10,14092221.0,20104403.0,,,"0,1",2
1948,2017-11-22,10,14092221.0,20104403.0,,,"0,1",2
1949,2017-11-23,10,14092221.0,20104403.0,,,"0,1",2
1950,2017-11-24,10,14092221.0,20104403.0,,,"0,1",2
1951,2017-11-25,10,14092221.0,20104403.0,,,"0,1",2
1952,2017-11-26,10,14092221.0,20104403.0,,,"0,1",2
1953,2017-11-27,10,14092221.0,20104403.0,,,"0,1",2
1954,2017-11-28,10,14092221.0,20104403.0,,,"0,1",2
1955,2017-11-29,10,14092221.0,20104403.0,,,"0,1",2
1956,2017-11-30,10,14092221.0,20104403.0,,,"0,1",2
1957,2017-12-01,10,14092221.0,20104403.0,,,"0,1",2
1958,2017-12-02,10,14092221.0,20104403.0,,,"0,1",2
1959,2017-12-03,10,14092221.0,20104403.0,,,"0,1",2
1960,2017-12-04,10,14092221.0,20104403.0,,,"0,1",2
1961,2017-12-05,10,14092221.0,20104403.0,,,"0,1",2
1962,2017-12-06,10,14092221.0,20104403.0,,,"0,1",2
1963,2017-12-07,10,14092221.0,20104403.0,,,"0,1",2
1964,2017-12-08,10,14092221.0,20104403.0,,,"0,1",2
1965,2017-12-09,10,14092221.0,20104403.0,,,"0,1",2
1966,2017-12-10,10,14092221.0,20104403.0,,,"0,1",2
1967,2017-12-11,10,14092221.0,20104403.0,,,"0,1",2
1968,2017-12-12,10,14092221.0,20104403.0,,,"0,1",2
1969,2018-01-13,10,14092221.0,20104403.0,,,"0,1",2
1970,2018-01-14,10,14092221.0,20104403.0,,,"0,1",2
1971,2018-01-15,10,14092221.0,20104403.0,,,"0,1",2
1972,2018-01-16,10,14092221.0,20104403.0,,,"0,1",2
1973,2018-01-17,10,14092221.0,20104403.0,,,"0,1",2
1974,2018-01-18,10,14092221.0,20104403.0,,,"0,1",2
1975,2018-01-19,10,14092221.0,20104403.0,,,"0,1",2
1976,2018-01-20,10,14092221.0,20104403.0,,,"0,1",2
1977,2018-01-21,10,14092221.0,20104403.0,,,"0,1",2
1978,2018-01-22,10,14092221.0,20104403.0,,,"0,1",2
1979,2018-01-23,10,14092221.0,20104403.0,,,"0,1",2
1980,2018-01-24,10,14092221.0,20104403.0,,,"0,1",2
1981,2018-01-25,10,14092221.0,20104403.0,,,"0,1",2
1982,2018-01-26,10,14092221.0,20104403.0,,,"0,1",2
1983,2018-01-27,10,14092221.0,20104403.0,,,"0,1",2
1984,2018-01-28,10,14092221.0,20104403.0,,,"0,1",2
1985,2018-01-29,10,14092221.0,20104403.0,,,"0,1",2
1986,2018-01-30,10,14092221.0,20104403.0,,,"0,1",2
1987,2018-01-31,10,14092221.0,20104403.0,,,"0,1",2
1988,2018-02-01,10,14092221.0,20104403.0,,,"0,1",2
1989,2018-02-02,10,14092221.0,20104403.0,,,"0,1",2
1990,2018-02-03,10,14092221.0,20104403.0,,,"0,1",2
1991,2018-02-04,10,14092221.0,20104403.0,,,"0,1",2
1992,2018-02-05,10,14092221.0,20104403.0,,,"0,1",2
1993,2018-02-06,10,14092221.0,20104403.0,,,"0,1",2
1994,2018-02-07,10,14092221.0,20104403.0,,,"0,1",2
1995,2018-02-08,10,14092221.0,20104403.0,,,"0,1",2
1996,2018-02-09,10,14092221.0,20104403.0,,,"0,1",2
1997,2018-02-10,10,14092221.0,20104403.0,,,"0,1",2
1998,2018-02-11,10,14092221.0,20104403.0,,,"0,1",2
1999,2018-02-12,10,14092221.0,20104403.0,,,"0,1",2
2000,2018-02-13,10,14092221.0,20104403.0,,,"0,1",2
2001,2018-02-14,10,14092221.0,20104403.0,,,"0,1",2
2002,2018-02-15,10,14092221.0,20104403.0,,,"0,1",2
2003,2018-02-16,10,14092221.0,20104403.0,,,"0,1",2
2004,2018-02-17,10,14092221.0,20104403.0,,,"0,1",2
2005,2018-02-18,10,14092221.0,20104403.0,,,"0,1",2
2006,2018-02-19,10,14092221.0,20104403.0,,,"0,1",2
2007,2018-02-20,10,14092221.0,20104403.0,,,"0,1",2
2008,2018-02-21,10,14092221.0,20104403.0,,,"0,1",2
2009,2018-02-22,10,14092221.0,20104403.0,,,"0,1",2
2010,2018-02-23,10,14092221.0,20104403.0,,,"0,1",2
2011,2018-02-24,10,14092221.0,20104403.0,,,"0,1",2
2012,2018-02-25,10,14092221.0,20104403.0,,,"0,1",2
2013,2018-02-26,10,14092221.0,20104403.0,,,"0,1",2
2014,2018-02-27,10,14092221.0,20104403.0,,,"0,1",2
2015,2018-02-28,10,14092221.0,20104403.0,,,"0,1",2
2016,2018-03-01,10,14092221.0,20104403.0,,,"0,1",2
2017,2018-03-02,10,14092221.0,20104403.0,,,"0,1",2
2018,2018-03-03,10,14092221.0,20104403.0,,,"0,1",2
2019,2018-03-04,10,14092221.0,20104403.0,,,"0,1",2
2020,2018-03-05,10,14092221.0,20104403.0,,,"0,1",2
2021,2018-03-06,10,14092221.0,20104403.0,,,"0,1",2
2022,2018-03-07,10,14092221.0,20104403.0,,,"0,1",2
2023,2018-03-08,10,14092221.0,20104403.0,,,"0,1",2
2024,2018-03-09,10,14092221.0,20104403.0,,,"0,1",2
2025,2018-03-10,10,14092221.0,20104403.0,,,"0,1",2
2026,2018-03-11,10,14092221.0,20104403.0,,,"0,1",2
2027,2018-03-12,10,14092221.0,20104403.0,,,"0,1",2
2028,2018-03-13,10,14092221.0,20104403.0,,,"0,1",2
2029,2018-03-14,10,14092221.0,20104403.0,,,"0,1",2
2030,2018-03-15,10,14092221.0,20104403.0,,,"0,1",2
2031,2018-03-16,10,14092221.0,20104403.0,,,"0,1",2
2032,2018-03-17,10,14092221.0,20104403.0,,,"0,1",2
2033,2018-03-18,10,14092221.0,20104403.0,,,"0,1",2
2034,2018-03-19,10,14092221.0,20104403.0,,,"0,1",2
2035,2018-03-20,10,14092221.0,20104403.0,,,"0,1",2
2036,2018-03-21,10,14092221.0,20104403.0,,,"0,1",2
2037,2018-03-22,10,14092221.0,20104403.0,,,"0,1",2
2038,2018-03-23,10,14092221.0,20104403.0,,,"0,1",2
